Id,Price
16786,120162.64932463074
16230,183012.42784881667
6552,182040.3584885217
923,226165.9028273841
9602,312169.29605998617
5857,284250.1986461199
8120,179728.20018313912
7134,190378.5328676763
11726,148639.33422916196
8069,115782.12841104316
12420,165594.246517699
8604,140890.16843436367
4854,321355.09183920175
12212,193987.2601136645
12099,355800.0996383323
3882,440915.1448615414
6995,304240.01523951313
10172,225227.26957191405
11672,301253.74660115584
12897,248354.521722626
16097,199257.74812869763
6779,284193.96860457107
11199,199240.26420173858
10816,393525.20867201156
143,419689.57792642945
5399,279469.0574721379
3286,157974.5404864359
13706,213850.2517422698
1935,367355.50944147166
16000,174256.90703606914
2860,228861.1150243361
11407,215883.72996656713
16378,291056.2882156735
12278,188244.32774989126
3842,162833.8490927651
2692,341391.9893598962
7699,182695.80799212487
6825,268306.62930208445
7268,340851.8382641625
1477,346592.28957675246
9887,162643.08242182972
9436,188484.95069902652
3179,229975.57783355014
1350,423847.9899649912
10643,198725.35299445796
5793,280038.1308207577
11494,395931.38460161566
4206,182701.72449500836
12419,254149.91496930356
8530,233306.30443115617
5985,173162.1416668868
8908,191356.97991624533
256,122446.71341244064
7234,181596.72783972978
5648,216704.53776369718
3014,221483.34856451867
2184,192322.8495566197
9189,267235.92452139634
14884,208167.8322239561
10333,265627.6286628131
15896,137568.89851938954
13269,142041.98998426826
8603,248021.9909812485
15087,165485.3067141564
4344,196007.8436351658
7981,73089.44298563535
10908,237090.48099659864
6190,176385.72835519133
11742,184026.04457985144
9224,149256.38247230198
14667,213213.25914370286
458,198380.72743834753
2464,357970.35230363195
12320,210272.72339255852
278,225910.31683021606
2912,233804.43373418268
6698,209085.66546919136
4510,117516.94848162835
4183,184524.9711249102
5551,226118.05234434782
12187,177707.67634190945
7948,223594.14823146304
10808,189337.6546031656
12432,180336.6066792837
5356,171966.19190114446
8984,506497.23847686604
9203,181637.22389269926
15412,91567.4824566086
12041,137839.00740201114
7644,306463.8411285198
7071,199957.39220602237
10685,183642.32508476864
6763,183227.1981966227
940,152397.43289002075
14959,190310.47501331702
1338,155127.73913014
5351,140369.5990199368
6524,199105.65269482607
12516,155774.38447858993
3288,247202.71043874946
3146,220268.64555196726
3954,181902.84640784102
11955,175910.89010989567
1211,234514.06210990492
15668,214436.93800930268
1320,90004.72112993807
9108,190427.45009986684
16482,166331.42973998538
5017,153232.93431052845
8290,221378.01965261996
4304,391305.9486694192
1930,207014.93886163618
12530,165108.09444825148
11295,366948.1353676828
3002,155497.831286055
15483,151206.44870687713
11525,200818.6705512656
13978,136067.7327048864
4885,147420.41099958093
8325,169889.61790323124
3630,121193.92844550968
9165,169031.35466583006
13945,199430.127689796
10663,185607.84620949422
14803,172921.85787715932
7621,187261.9893915741
8205,224460.82356553758
10387,197450.30028261407
5457,151645.36021529036
10234,365390.20138251205
6251,167344.29190943786
701,266160.4086820921
7930,179999.7252561901
15028,132492.2474619884
12172,77013.62032628212
5805,195393.20573316954
7411,265267.1251094159
14806,209634.31925315183
7890,168695.76928104748
10440,160445.2564282812
14926,156875.16699977644
5381,150064.11984897597
3800,429428.41198699584
10511,225230.12119730312
9324,259326.9821084744
3313,222899.75644964218
7351,148558.98111608767
8459,177942.64332601527
9957,127725.28590642373
12024,154570.08236868877
4380,211101.4227460989
5042,163426.46337782632
13289,149576.48664958746
13407,405411.90343030036
13258,161723.23337587138
15993,233822.0684321018
12525,181222.4528196398
4062,243704.6407915344
12065,298428.1764798263
8227,178923.74679988527
11333,155644.06408668106
2867,145544.12199047185
3319,237936.73001061083
3523,251564.18165675522
7055,208296.51158491068
14930,171737.0608127175
3444,134414.83056796217
2940,307606.4710689768
6935,398300.3380695417
16116,324925.8608882721
13370,247987.93513682642
6103,233724.92163232373
7446,183864.00273495662
1859,177583.31937223053
4079,186603.14428872574
3228,149920.618641798
9665,163054.79418102262
15957,460282.0258019413
11533,172200.30071173148
2314,114959.31761711187
4096,213540.93855483193
13437,178367.71283816197
5980,215551.19322387985
2008,174839.89948924156
6754,212435.290572331
4129,151052.90221768297
14557,250719.90350168681
7096,346140.41740526183
14297,250183.85346561493
3967,273425.3862511772
16485,118166.49760596445
13075,329885.55280950054
14289,207993.5193962747
10988,168214.23402497717
3230,149102.8649976529
13250,170999.43737169326
2559,209623.76976358725
7739,344295.07682875544
7213,165058.03192672817
6639,149216.74112430104
3164,276522.20222320897
15207,171401.80173591367
5113,193654.08615527704
3929,136865.54352861457
14493,224106.05161243872
11110,205507.51991807978
2033,193388.20458906455
16057,223014.5824467605
16709,216159.56823089608
14313,156880.31849955695
1028,273901.5366108675
7187,109144.44431074138
3738,329464.2316692667
9869,337231.4252389075
12644,201635.27577020152
3686,124406.52670073223
9196,289351.93150069955
12326,177220.72858263133
4936,168254.51075570594
13314,157633.55164359923
9857,335203.7047525131
519,188080.37163168268
8410,166620.42649113125
1720,182439.14678572887
10341,218739.16909959633
14415,200475.12746411888
10613,259866.21254782286
8027,206964.42260684745
15539,283922.4252346352
7431,276310.57788691326
1370,137886.4212437699
12708,136699.4503861133
2250,213826.52039229806
14758,146863.43341556613
8525,360956.54177826986
1538,284782.08157077205
1142,147628.34519836976
1152,255096.93803186822
9802,193196.18392404696
3331,323961.189291289
15203,191179.4774833083
4247,171856.8323423416
1976,405199.5073702485
2346,180777.08154993
10078,235500.00795770282
1938,216792.52357924235
7819,190728.50958028817
2168,242516.92995427284
15634,203898.13468329565
8465,243652.4682704335
9313,164525.99873183033
6539,128070.16024726878
6325,96818.52980022803
13442,268672.87952094164
9967,169418.10030917428
7893,251098.24319697154
2861,189013.27828300177
11031,291605.61623062874
15073,126495.15436936279
13837,165300.7799776332
2524,247829.52134884405
8617,234701.30464736777
13513,187799.61813784557
3081,328233.5741523733
10675,343943.5593309098
1907,97502.30985148177
4872,243758.29709854754
16274,447903.97340299224
11837,233325.08446234194
16577,250712.1264255286
5231,370068.05901967763
11315,276557.19108986075
273,195122.86208058838
8363,282745.0100986723
4255,223053.1516162591
16330,210237.3440025455
11528,185567.68224547702
14799,277619.2463312884
1611,219225.96170171248
9234,186165.786857904
1633,111848.02248037588
6791,188963.64214669276
11567,397438.4273023092
3070,232672.5025349501
12094,230596.5453066073
14335,321706.6114763071
137,170531.3504983901
7182,178650.36712070557
11718,180335.04965877137
5194,101031.29070670376
97,361007.83299856243
5118,450485.74574567506
13920,312324.2167169404
9952,197259.7363580008
15337,216411.7579989818
10243,219989.6316358548
4048,367566.3374184379
171,138527.24894068047
11378,168519.5052538589
14190,179645.90029323543
15265,167186.8626337068
2740,128154.1661972806
5573,283538.8455164378
4481,225594.9299445049
2631,164455.46074207727
4984,218956.975913327
16466,154449.63111881528
16716,114668.38392927952
15325,177695.43627329002
10115,172192.81124183728
117,484805.19320581434
5476,94186.72345210212
11757,196267.88463105523
12359,134739.78249987648
15546,186866.9716130663
8133,142218.5962893634
9018,421858.7219497838
2075,172276.1312187424
11170,305622.6804158001
15733,217121.98926200584
9280,136740.43439464184
10734,340875.57549066225
14071,167978.07611717895
7373,216944.0117553762
14736,171063.6981708146
3458,155336.03567165002
6183,140066.79664688883
7825,225967.35924403585
16775,175449.72462845585
5717,168559.92741182382
12397,146897.62910378329
8189,532591.455584025
4423,210154.85883541877
3994,160061.8280186968
10342,191691.13241378983
10051,180610.85601839476
9453,139490.85917648367
12593,435590.6248240946
1274,90748.70991109482
6933,336947.9676489014
1761,149024.68953443406
7157,319391.1634413778
15169,138136.42083770852
6792,428975.0876181768
13830,161286.1758859562
7240,204707.03565091925
3051,233834.44802551065
6550,117689.8876100796
4603,212799.8788216624
5729,174403.33896596686
13473,340811.8052466511
15104,139981.449964754
6599,371566.3948107514
2216,221537.46468924903
8721,271264.92420671793
3645,205267.64527135895
8664,209705.96404708317
11001,219269.82074148348
753,152830.9111169496
8129,208536.77598329636
15235,171442.29445644928
3359,212452.4296069992
10424,229613.91214473872
10226,220983.00849448852
9252,194126.84932865266
3008,253385.57297587246
5849,182834.95133045435
8494,155337.89627783935
6764,259334.5757109848
12445,346204.8668339756
11716,182824.64577759802
4508,112199.46859469805
5669,207091.18311216723
11427,132649.69182077184
11065,180364.1128014159
8910,226882.70107749623
16401,109839.42489030297
11913,150060.86108208974
6221,231796.1086890976
10839,166477.71602340142
2809,200336.47405109447
13311,184165.8281503573
6866,187424.29874564495
6019,175244.30789123534
3024,169385.21138614934
1391,214492.91538065448
15904,200562.32924056114
15858,364537.59499456553
9911,240653.33907971779
16579,200241.4293482457
4394,292908.7913761493
1468,451200.7614010155
12965,149083.8812401794
2249,179477.0140458524
14384,149579.53714902562
13040,152899.38020941423
8872,137445.2398738288
12864,240430.74071463774
15712,170423.3297725507
14049,203014.08864278713
1840,109816.96086206628
12019,162847.7254419651
8948,168995.62060760433
15154,211669.02324612974
6943,148260.3161143126
12564,344832.0553497142
12766,139473.1550642359
7255,239504.0911076963
7962,156283.48137391248
709,140322.73902984412
4634,140103.5601684244
889,247134.4315038573
4774,134527.20219257538
13890,180933.91173920975
15431,136890.7961777036
8726,349937.20945029275
10373,135936.11963953575
6413,185399.19512288418
9761,122905.25822565165
15864,146137.34319082386
6147,146057.95089060586
3384,243038.52384223609
320,302973.8820187437
8006,156751.16493158825
14395,183658.07894953154
14976,100255.14426409182
12185,210007.6329599807
4779,137691.1007613376
8551,162299.78849059384
9025,354695.49495820835
10616,225072.17563754623
7475,102430.73616289375
6341,322335.484283477
14163,154379.24725577355
2211,187818.46733099324
10532,320965.03757907945
14338,147811.80707377574
831,168613.93217432665
3382,192549.04914463195
9209,305425.6106715286
7188,244529.91847059806
7197,207278.63727343307
11270,198718.97640538233
15918,108801.3618751491
6937,500770.43289268296
6178,188419.3355572243
10668,118786.91284429436
1413,272949.2141613949
6884,352288.2856861728
8266,209352.87399595536
14019,213381.44889812783
16764,146652.8730789915
15306,186118.27212089076
3740,153745.16409805446
5298,209066.64139553148
8319,178774.08939433467
4229,177945.72177321924
13429,185321.01708509863
1753,427098.72441894456
860,251212.56406227459
14219,173774.28913175064
12113,205412.9144483787
11309,155450.59861666634
9930,193944.1724565539
10570,206586.75592474162
2839,130712.3097241385
6699,125032.4439711573
16647,113520.35263536249
5325,245012.16129703535
13733,141588.0990186578
7818,300838.58050591935
12505,192358.61901767887
9489,207925.11479035704
10106,193251.83243987462
7864,202827.27011441241
5134,324256.6114141379
11859,143244.60517114485
7440,302012.9526147792
1525,316956.911708672
7339,188058.89601698538
8,324861.3885154686
3248,113857.32348807342
8995,268714.8353580021
15178,68099.30311289965
8594,165332.23488138782
15770,204781.68531778856
15859,329042.4238298094
1735,306644.7605045024
11410,530039.1400627444
16397,156642.00504547855
3572,149348.70761611982
5501,111076.93071670744
969,182810.68383291556
6977,361038.256000416
1233,190840.81847379793
4258,158615.38380734212
90,438400.79175450123
16650,186189.2768558551
197,101712.2787546296
12514,248523.1963277115
4367,174183.4686290761
3199,232609.26853407774
5600,196626.18796984022
11641,238390.77796733152
14609,116331.25122403757
12775,158087.21680689562
14240,168500.5688064027
7933,182212.5726139626
6945,354631.76025907195
14006,196538.36670808517
6320,231871.57268441623
12061,198365.2727161481
16369,215159.38105248357
16354,373075.43316391873
3970,327819.2997903549
1048,190788.59717543857
3639,206167.75624118728
14448,233795.7161867415
2812,396065.93759540765
3932,157326.93999851734
14875,292219.54903565196
8883,113521.81977439579
7622,270854.5133384881
7252,163595.378172787
9751,173657.56490709298
2378,216631.4267552647
6816,266881.2987552569
15358,169260.39952045755
7843,143026.8981333556
10448,347654.7752840005
7840,318259.84837674466
8880,253707.8826003261
12551,356583.31791163835
15470,204885.55586242798
16207,255950.528814631
12123,121714.18833948477
15247,347852.2937965746
7481,203857.65499000065
16171,319943.54809685744
7461,313969.0725811282
902,327447.0261506517
13094,166352.3938553487
11584,252182.4234038662
4462,169120.64351975187
15576,145994.64490638507
16606,272511.4236763682
5427,305789.9510892165
7725,158420.97829669953
5409,176384.02254342116
12579,124737.56448722197
12013,243526.96068665702
11321,181769.81676563012
9932,148144.3559454191
591,150093.4057579923
10357,201221.74760268244
3336,219577.49190938316
13,192583.20842250288
4809,228732.73115564891
7555,164103.2470501387
15172,299539.3093836227
6989,146875.31992192057
4707,172198.16204122748
2046,240105.31230687635
6495,90042.09807385058
3873,188334.48997057904
7061,187925.8397707384
12112,207436.1138284269
8917,407503.9362566033
7735,179933.50688648375
16442,221967.96325169964
4244,170171.49149591808
3747,241441.95669097727
11086,171355.29753426765
10080,196364.8123799119
15057,299378.1248334869
1331,205822.48018127316
8891,146251.3918348046
13411,239729.76904158815
16730,235078.76953575737
2267,210644.8047826042
3022,202890.80841723998
11190,219149.75585323534
11857,203005.76560635504
9318,186129.12166155555
16512,191790.5435581584
2053,206742.01367266974
13707,117694.73195930533
12143,153447.0989713099
14080,158049.98031517718
6130,180459.63053209183
7936,93140.66194686001
10101,184604.33860448474
5663,205478.11140274937
14811,127694.60236949721
1366,187277.86373475296
908,218943.89030463123
2953,118227.19258267437
14629,135494.36774497866
15096,334435.02374457667
2115,176892.28392026262
11770,147413.86928079248
12701,173241.19185425562
14584,120551.19889424517
1893,362852.6939773505
9501,500316.60780506284
2138,122344.01773837977
9346,218866.20613307127
15960,346203.0126477136
8230,165316.16988770897
13843,212366.77784968377
13810,253355.8711499385
15650,189747.48335505748
9974,155293.5012290745
12200,195269.45622939398
538,187892.35691177007
5334,233482.45079133782
14823,118275.49814329234
4817,171006.79318179362
9041,196297.69505937083
4359,269929.23092119413
4852,232513.87077811983
10141,136558.92661648346
1503,217586.3569691379
16256,372595.5363365887
683,109386.7812969446
14382,186069.5090517676
7248,201585.6014188581
1200,168502.52595459166
3563,202132.66549414754
3681,404246.53163106524
3053,266055.9628545357
4099,227699.86512444602
807,116503.02696591499
4658,306864.9354858717
3535,175928.67021642454
12548,153328.07908318494
10488,190209.56531469466
5851,137377.1420184194
13736,247357.26268399935
875,166181.3592990745
14449,151540.30047631447
3958,355762.0513261147
10727,178800.0994270444
11296,130755.98933402181
13646,255161.59344863176
9599,207756.3011294404
7135,313123.8894749527
5943,303547.9260194552
2695,300292.4244788785
6766,182725.60177343886
5630,189095.5731583711
13586,208994.88126784185
3507,404718.66832934605
10014,138716.64292040266
459,239547.0285262211
3582,231953.6126616293
8560,257485.58306738158
3372,185436.54502635487
13109,236506.12095366628
8160,204898.232877282
10706,254359.27132547126
9104,306309.5170555161
2870,206307.55952227235
13712,154561.41888750746
13924,139076.41674541298
798,251168.11364705954
9750,416943.9554245884
16248,430511.5716273928
3170,174971.10575114278
12700,222949.07482261737
10601,133967.2734797399
514,188768.360832479
4010,296320.3443857905
8124,160227.9347202612
10800,170245.7865135442
13628,194750.2688152306
11637,145144.2050376932
781,165324.27335768804
16156,149038.31354117583
12618,257278.24188605807
9766,165337.9853315714
15987,253415.7642687393
11051,338543.95678512874
7673,210604.45361459217
1245,347532.54246167693
2443,151452.5071057076
7413,91615.39805372214
310,141173.7305854755
10921,231385.8908737612
8709,94548.57381650715
12404,330972.4105277831
14986,209154.71695959786
10714,335501.7177335831
14286,215994.07431595842
13828,320450.36643393553
8926,441497.78940409364
12233,182609.4607724487
3913,196063.96904867323
5221,212733.9926611303
14965,84139.95325786038
862,159222.88364485503
13907,129933.6547004234
5418,181285.99082336648
2045,176225.3836669153
13321,200080.66971299556
2762,204851.10209716638
13888,201080.2617275696
14962,134449.8173985524
13305,372195.85539395467
8487,282839.9945399401
7146,174075.83647408074
1134,180874.26101865177
15092,346413.21715521615
13760,246935.2566030357
11958,485216.608645552
3177,176591.92200032793
11350,195913.3866473494
1524,116067.12852159033
5527,257880.71857525274
2872,213178.70417328767
8602,377935.6283388474
3067,301609.6518958162
10435,204261.95917467846
11222,213292.33634638548
8700,185153.1858867999
10961,201887.7942873105
14305,198346.6615646964
8362,262093.39327267875
4979,156893.95370728144
7180,313087.6540571204
5763,107665.65624279654
2192,200257.16341107042
13581,188629.64489600822
10720,138980.20210477366
1358,241760.75474341697
13366,363550.84742808295
13539,389083.3039825761
12849,190433.76977799373
6794,181159.07235363175
525,408728.097261855
12223,344647.517728192
16271,122654.26227503642
5818,128295.39533843337
16588,306664.9271445683
8981,127630.15199955464
16476,120068.32498608925
14663,184027.20461302134
3,143106.9895947166
6615,126151.79123439349
12215,259472.045060227
304,249745.34393706694
13634,233840.06133550056
9208,181974.28621983394
2175,173879.55453498263
250,228970.0093386871
6045,199269.69348703898
10516,157948.0233753929
1852,461654.4361762538
1573,173269.21837508128
15079,166433.25479463238
5500,188918.4714425284
15775,151019.45818392545
3198,171494.12181200788
6718,190136.82917672693
4149,184950.6570314205
9627,233476.7750051932
7595,303359.04733452416
4538,193308.1478083911
3555,225599.03691459936
10483,367705.31503469707
8834,166822.83474504517
16412,173549.4554466076
6449,152215.4309655752
2767,204587.9958689019
11498,160389.6618771014
16472,139819.01747074473
178,363216.0889414345
10948,192329.54277319714
13313,322511.7676135808
8065,159942.1303593599
102,158580.98289028296
14428,171721.9572879364
11973,128499.11300538208
6663,185337.36150224885
15989,131860.49667729728
10955,352515.2904371375
11772,148995.85342689126
11364,256629.6771272209
7082,178488.92891386405
7749,509697.5643645173
6428,138619.56236314212
6869,100754.76224335672
295,173800.2965758518
12266,225235.67395261838
11129,231099.18792743742
826,520057.3966777578
3262,221566.7996142928
15641,333264.02964139637
1662,495613.81090526225
10926,210229.85466681368
10232,227745.22373535048
6376,199146.5579901686
7817,181584.7808970559
354,203577.77048282238
10076,194370.13011775716
11379,360602.6492086034
10184,121744.09478101306
4696,385920.7692614362
13562,461284.84083419293
5436,182907.35180555255
13196,106589.18013344213
14939,316138.5752704866
14004,211092.55849103973
5916,180167.1523555929
7229,176729.32809508135
9143,164619.8225574547
3440,189780.3501385499
319,173474.5563789054
11683,243114.91266067378
12647,236437.05324135363
12788,146090.9115764341
13662,244773.8661253952
423,274798.3362910425
5222,161530.17383074213
9242,181622.56452303223
2641,188799.91278480232
4855,145991.19782331918
5360,198067.28341747678
9799,151325.56486430278
5526,269208.15918760974
10309,147568.64829373913
2144,355306.23965223436
7191,195502.57855297276
6732,166699.88266405923
14789,144714.31252727818
13525,167172.92270687575
4066,268447.4043014076
16422,204359.17091301543
14890,214612.92638170798
2922,224327.71802233905
3601,134672.64657022286
13416,120532.14375457086
14363,206453.75249523373
9496,271623.9102466864
7115,346071.47337679437
8615,151976.22920930083
5218,76872.39203873176
9493,182571.6459109839
10623,164027.22378067157
2272,120279.83993208098
3352,317668.4198411983
84,161782.70845043767
8086,120471.38881960658
2595,179214.09186798043
3531,146152.41081561398
7460,435964.4383190208
9214,224071.4895247585
2790,176106.30454813442
10548,239744.2738087661
9218,164788.0736361
7435,193366.5241930707
15780,191441.0336531892
7640,199621.61368095438
6223,185726.97074551298
3425,109622.1328913483
10582,152865.1551720487
702,227140.05621641985
2111,175006.67414259585
11730,202783.21790674533
9865,257815.3764116178
16478,358246.0438289892
1885,208688.2157272581
3956,331387.4005005552
16735,108598.95910085509
15264,222311.4470366636
15971,173035.81630677768
5584,199957.56790451473
15242,180501.218929163
14358,166137.89895035807
11300,230129.88496909817
5446,194870.7114618947
3934,167020.5638904917
6610,177812.56705470782
10164,442724.0325972204
4646,190246.34509514732
13304,231760.8304787124
1985,207672.11568176895
4746,129951.41881771645
7963,193262.68983754792
14083,297981.0644430956
13140,304753.2479893397
15023,283014.66558462055
13093,248967.15802376502
7160,180550.9305482263
7407,175814.20602613647
16056,183281.40637803185
751,506183.25642257417
6179,95912.1954605355
9137,302371.38093509583
10992,296190.30348708696
5744,484879.8019543862
10884,156822.572373558
12858,286071.75449861196
13005,261249.05409510792
16714,188184.99303134694
1419,205465.06788075
6064,211605.87049902417
3771,192588.09741244
5945,490002.82711598824
8453,68428.13359786208
3806,150011.01632827474
16748,244526.51739583476
11380,203566.586123779
3107,215688.13668999594
12003,200049.8720773211
14567,232198.42194142094
1079,187913.99356250098
11705,136402.54340916776
7814,206743.18870490044
10174,155240.7399909506
5514,256250.06195197272
5265,268209.08686055796
10520,385916.4977519449
13195,208874.1214794636
14601,440609.017143182
6012,214383.7019934251
13079,178565.7491752895
9009,128844.85997026812
3122,188804.7681389747
5470,238903.40596155365
4840,168639.36915424358
6270,278465.8833748669
9158,102603.16485730291
10120,119747.78855115271
10672,317572.45595020335
4573,138228.9938787935
12118,296846.6923268288
7447,125768.02944733083
2171,206343.91181262155
6126,269398.06665478996
2836,160201.84219809476
1457,254914.92419261084
11165,234673.081485863
5923,221986.0005645776
1813,206326.17671940898
3492,256328.50389295974
1917,341749.75469764555
965,446846.1755967947
15795,141199.23725771898
821,200618.48849137026
4568,170252.6130405028
9078,223168.40831191474
11371,114102.2511802369
5149,176755.52822019375
281,184497.67697135132
1918,214475.57513918626
776,140406.64653870213
210,198977.38913138196
10782,165508.74458900167
9653,177406.1297446182
9372,158219.185579214
5868,170644.62778015758
6176,135996.86480578754
3969,154430.7460352106
7427,138193.63258934492
8544,462378.2214448721
5219,214317.79201442632
16488,126657.75354208483
5855,261835.24212688877
15920,117866.90435202164
4393,399068.7737687413
5770,162393.7664010032
2900,145655.8771837616
8622,84146.42574475182
11610,275329.7793739782
10969,114082.86745843869
11029,170249.84025536713
6193,340274.45069564914
14087,445923.5984532166
13623,156955.46128760712
16689,173127.63046806338
1027,257530.8562705339
949,145710.7491233793
672,118507.8981541171
13832,150357.54241485224
2471,209364.26777775516
8728,282786.97428702057
7742,233821.43724042614
2698,208678.74134498875
9084,175722.89039450965
6075,293970.3133173308
2874,180649.06753561646
13119,134871.4158485121
5010,212683.31314233397
1284,173524.20835061485
1151,172470.28573778036
5110,222296.14155627764
11386,140450.32164708403
8019,227408.0817265695
2859,114150.28696265956
16110,167134.6153907349
16027,300862.01671840675
14902,181662.4064599622
14301,214183.64302196656
2451,232126.8487630128
13596,129889.6463285615
1464,142572.60898608595
7927,415461.3034962557
9638,360198.88938263187
8009,309975.9901091452
11903,163209.10698805872
9243,117288.07255569503
547,160692.0207512724
5511,116869.84963968424
11247,190412.83371558934
15928,230593.86675639643
3434,208707.9177056734
7614,115260.73046552176
1380,202309.72889670194
2770,136502.10450247547
111,189136.77039415846
5994,130896.43294685004
12341,194303.12754826277
2787,261814.5656028507
14410,247841.95675948798
15983,132330.41402368224
14876,214954.95786019406
653,166461.97201915155
2174,294632.12683770293
2575,308833.0367370877
7976,171309.98932029234
5812,305885.2059408116
13589,361528.00488875073
9122,139512.6453272496
8159,491994.45715730434
8754,297213.671861884
9321,242386.1609409969
13535,186536.18837749178
2083,174530.09865371505
2689,351851.78587094654
2248,200180.88103452564
11649,162560.3998785771
11045,221265.1205923864
1276,92224.67067270268
5962,145113.65045624567
13012,159197.06894609897
4642,185679.4207770481
179,172683.4772120809
15347,446683.38352349715
